"numberOfHits","database","id","symbol","name","synonyms__001","synonyms__002","synonyms__003","synonyms__004","synonyms__005","synonyms__006","synonyms__007","synonyms__008","synonyms__009","type","taxonId","databaseSubset","parentId","proteome","pageInfo","facet"
"","UniProtKB","Q6QHK4","FIGLA","Factor in the germline alpha","FIGLA","BHLHC8","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q6U7Q0","ZNF322","Zinc finger protein 322","ZNF322","ZNF322A","ZNF388","ZNF489","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q6XYB7","LBX2","Transcription factor LBX2","LBX2","LP3727","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q2KHR2","RFX7","DNA-binding protein RFX7","RFX7","RFXDC2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q10587","TEF","Thyrotroph embryonic factor","TEF","KIAA1655","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q12800","TFCP2","Alpha-globin transcription factor CP2","TFCP2","LSF","SEF","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q12857","NFIA","Nuclear factor 1 A-type","NFIA","KIAA1439","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q13129","RLF","Zinc finger protein Rlf","RLF","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q13351","KLF1","Krueppel-like factor 1","KLF1","EKLF","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q13398","ZNF211","Zinc finger protein 211","ZNF211","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q13461","FOXE3","Forkhead box protein E3","FOXE3","FKHL12","FREAC8","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q13568","IRF5","Interferon regulatory factor 5","IRF5","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q13952","NFYC","Nuclear transcription factor Y subunit gamma","NFYC","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q14186","TFDP1","Transcription factor Dp-1","TFDP1","DP1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q14586","ZNF267","Zinc finger protein 267","ZNF267","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q14653","IRF3","Interferon regulatory factor 3","IRF3","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15562","TEAD2","Transcriptional enhancer factor TEF-4","TEAD2","TEF4","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15672","TWIST1","Twist-related protein 1","TWIST1","BHLHA38","TWIST","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15697","ZNF174","Zinc finger protein 174","ZNF174","ZSCAN8","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15699","ALX1","ALX homeobox protein 1","ALX1","CART1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15916","ZBTB6","Zinc finger and BTB domain-containing protein 6","ZBTB6","ZID","ZNF482","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15928","ZNF141","Zinc finger protein 141","ZNF141","D4S90","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15937","ZNF79","Zinc finger protein 79","ZNF79","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8IXT2","DMRTC2","Doublesex- and mab-3-related transcription factor C2","DMRTC2","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N196","SIX5","Homeobox protein SIX5","SIX5","DMAHP","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N2R0","OSR2","Protein odd-skipped-related 2","OSR2","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N5A5","ZGPAT","Zinc finger CCCH-type with G patch domain-containing protein","ZGPAT","GPATC6","GPATCH6","KIAA1847","ZC3H9","ZC3HDC9","ZIP","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N8C0","ZNF781","Zinc finger protein 781","ZNF781","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N8J6","ZNF615","Zinc finger protein 615","ZNF615","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N972","ZNF709","Zinc finger protein 709","ZNF709","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N9F8","ZNF454","Zinc finger protein 454","ZNF454","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8NAM6","ZSCAN4","Zinc finger and SCAN domain-containing protein 4","ZSCAN4","ZNF494","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8NCA9","ZNF784","Zinc finger protein 784","ZNF784","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q5CZA5","ZNF805","Zinc finger protein 805","ZNF805","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q5JNZ3","ZNF311","Zinc finger protein 311","ZNF311","ZFP31","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q86UZ6","ZBTB46","Zinc finger and BTB domain-containing protein 46","ZBTB46","BTBD4","ZNF340","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q86W11","ZSCAN30","Zinc finger and SCAN domain-containing protein 30","ZSCAN30","ZNF397OS","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q7RTU1","TCF23","Transcription factor 23","TCF23","BHLHA24","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BRJ9","MESP1","Mesoderm posterior protein 1","MESP1","BHLHC5","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BS31","ZNF649","Zinc finger protein 649","ZNF649","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BU19","ZNF692","Zinc finger protein 692","ZNF692","AREBP","ZFP692","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BWX5","GATA5","Transcription factor GATA-5","GATA5","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9GZW5","SCAND2P","Putative SCAN domain-containing protein SCAND2P","SCAND2P","SCAND2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9H2S9","IKZF4","Zinc finger protein Eos","IKZF4","KIAA1782","ZNFN1A4","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9H7R5","ZNF665","Zinc finger protein 665","ZNF665","ZFP160L","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9HCG1","ZNF160","Zinc finger protein 160","ZNF160","KIAA1611","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9HCZ1","ZNF334","Zinc finger protein 334","ZNF334","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9NQB0","TCF7L2","Transcription factor 7-like 2","TCF7L2","TCF4","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9NQL9","DMRT3","Doublesex- and mab-3-related transcription factor 3","DMRT3","DMRTA3","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9NR83","SLC2A4RG","SLC2A4 regulator","SLC2A4RG","HDBP1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9NRE2","TSHZ2","Teashirt homolog 2","TSHZ2","C20orf17","TSH2","ZNF218","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9NYD6","HOXC10","Homeobox protein Hox-C10","HOXC10","HOX3I","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9UBC0","ONECUT1","Hepatocyte nuclear factor 6","ONECUT1","HNF6","HNF6A","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9UI36","DACH1","Dachshund homolog 1","DACH1","DACH","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9UID6","ZNF639","Zinc finger protein 639","ZNF639","ZASC1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9UJN7","ZNF391","Zinc finger protein 391","ZNF391","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9UJV8","PURG","Purine-rich element-binding protein gamma","PURG","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9UK12","ZNF222","Zinc finger protein 222","ZNF222","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9ULD5","ZNF777","Zinc finger protein 777","ZNF777","KIAA1285","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9ULJ3","ZBTB21","Zinc finger and BTB domain-containing protein 21","ZBTB21","KIAA1227","ZNF295","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9ULX9","MAFF","Transcription factor MafF","MAFF","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9UN79","SOX13","Transcription factor SOX-13","SOX13","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9UQR1","ZNF148","Zinc finger protein 148","ZNF148","ZBP89","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9Y261","FOXA2","Hepatocyte nuclear factor 3-beta","FOXA2","HNF3B","TCF3B","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9Y2G1","MYRF","Myelin regulatory factor","MYRF","C11orf9","KIAA0954","MRF","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9Y2K1","ZBTB1","Zinc finger and BTB domain-containing protein 1","ZBTB1","KIAA0997","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9Y2Y4","ZBTB32","Zinc finger and BTB domain-containing protein 32","ZBTB32","FAZF","TZFP","ZNF538","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9Y4X4","KLF12","Krueppel-like factor 12","KLF12","AP2REP","HSPC122","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9Y5R5","DMRT2","Doublesex- and mab-3-related transcription factor 2","DMRT2","DSXL2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q3MIS6","ZNF528","Zinc finger protein 528","ZNF528","KIAA1827","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q4G112","HSF5","Heat shock factor protein 5","HSF5","HSTF5","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P84022","SMAD3","Mothers against decapentaplegic homolog 3","SMAD3","MADH3","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q00653","NFKB2","Nuclear factor NF-kappa-B p100 subunit","NFKB2","LYT10","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q01101","INSM1","Insulinoma-associated protein 1","INSM1","IA1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q01954","BNC1","Zinc finger protein basonuclin-1","BNC1","BNC","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q02078","MEF2A","Myocyte-specific enhancer factor 2A","MEF2A","MEF2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q04864","REL","Proto-oncogene c-Rel","REL","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q05481","ZNF91","Zinc finger protein 91","ZNF91","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q05925","EN1","Homeobox protein engrailed-1","EN1","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q06416","POU5F1B","Putative POU domain, class 5, transcription factor 1B","POU5F1B","OCT4PG1","OTF3C","OTF3P1","POU5F1P1","POU5FLC20","POU5FLC8","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q06732","ZNF33B","Zinc finger protein 33B","ZNF33B","KOX2","ZNF11B","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q0D2J5","ZNF763","Zinc finger protein 763","ZNF763","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8WVJ9","TWIST2","Twist-related protein 2","TWIST2","BHLHA39","DERMO1","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8WY36","BBX","HMG box transcription factor BBX","BBX","HBP2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q92481","TFAP2B","Transcription factor AP-2-beta","TFAP2B","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q92570","NR4A3","Nuclear receptor subfamily 4 group A member 3","NR4A3","CHN","CSMF","MINOR","NOR1","TEC","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q92908","GATA6","Transcription factor GATA-6","GATA6","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q969G2","LHX4","LIM/homeobox protein Lhx4","LHX4","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96BF6","NACC2","Nucleus accumbens-associated protein 2","NACC2","BTBD14A","NAC2","RBB","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96BV0","ZNF775","Zinc finger protein 775","ZNF775","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96I27","ZNF625","Zinc finger protein 625","ZNF625","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96IS3","RAX2","Retina and anterior neural fold homeobox protein 2","RAX2","QRX","RAXL1","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96K83","ZNF521","Zinc finger protein 521","ZNF521","EHZF","LIP3","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96KM6","ZNF512B","Zinc finger protein 512B","ZNF512B","KIAA1196","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96KN3","PKNOX2","Homeobox protein PKNOX2","PKNOX2","PREP2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96LX8","ZNF597","Zinc finger protein 597","ZNF597","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96MA1","DMRTB1","Doublesex- and mab-3-related transcription factor B1","DMRTB1","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96MM3","ZFP42","Zinc finger protein 42 homolog","ZFP42","REX1","ZNF754","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96MU6","ZNF778","Zinc finger protein 778","ZNF778","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96N95","ZNF396","Zinc finger protein 396","ZNF396","ZSCAN14","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96ND8","ZNF583","Zinc finger protein 583","ZNF583","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96NK8","NEUROD6","Neurogenic differentiation factor 6","NEUROD6","ATOH2","BHLHA2","My051","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96NZ1","FOXN4","Forkhead box protein N4","FOXN4","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96QR8","PURB","Transcriptional activator protein Pur-beta","PURB","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96RI1","NR1H4","Bile acid receptor","NR1H4","BAR","FXR","HRR1","RIP14","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q96RK0","CIC","Protein capicua homolog","CIC","KIAA0306","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P78414","IRX1","Iroquois-class homeodomain protein IRX-1","IRX1","IRXA1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q16254","E2F4","Transcription factor E2F4","E2F4","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q99687","MEIS3","Homeobox protein Meis3","MEIS3","MRG2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q99743","NPAS2","Neuronal PAS domain-containing protein 2","NPAS2","BHLHE9","MOP4","PASD4","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O00110","OVOL3","Putative transcription factor ovo-like protein 3","OVOL3","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O00327","ARNTL","Aryl hydrocarbon receptor nuclear translocator-like protein 1","ARNTL","BHLHE5","BMAL1","MOP3","PASD3","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O15209","ZBTB22","Zinc finger and BTB domain-containing protein 22","ZBTB22","BING1","ZBTB22A","ZNF297","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O15226","NKRF","NF-kappa-B-repressing factor","NKRF","ITBA4","NRF","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O43298","ZBTB43","Zinc finger and BTB domain-containing protein 43","ZBTB43","KIAA0414","ZBTB22B","ZNF297B","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O43316","PAX4","Paired box protein Pax-4","PAX4","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O43711","TLX3","T-cell leukemia homeobox protein 3","TLX3","HOX11L2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O60248","SOX15","Protein SOX-15","SOX15","SOX12","SOX20","SOX26","SOX27","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O60663","LMX1B","LIM homeobox transcription factor 1-beta","LMX1B","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75030","MITF","Microphthalmia-associated transcription factor","MITF","BHLHE32","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75373","ZNF737","Zinc finger protein 737","ZNF737","ZNF102","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75398","DEAF1","Deformed epidermal autoregulatory factor 1 homolog","DEAF1","SPN","ZMYND5","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75541","ZNF821","Zinc finger protein 821","ZNF821","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O95096","NKX2-2","Homeobox protein Nkx-2.2","NKX2-2","NKX2.2","NKX2B","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O95201","ZNF205","Zinc finger protein 205","ZNF205","ZNF210","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O95600","KLF8","Krueppel-like factor 8","KLF8","BKLF3","ZNF741","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O95780","ZNF682","Zinc finger protein 682","ZNF682","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P08151","GLI1","Zinc finger protein GLI1","GLI1","GLI","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P09067","HOXB5","Homeobox protein Hox-B5","HOXB5","HOX2A","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
